time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,year_breakdown,social_care_group,school_type,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CLA 12 months at 31 March,Total,191,65495,5546,8.5,4136,6.3,1410,2.2,45,23.6,9,4.7
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CLA 12 months at 31 March,State-funded secondary,95,31623,3088,9.8,1929,6.1,1159,3.7,24,25.3,8,8.4
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CLA 12 months at 31 March,State-funded primary,62,22019,1160,5.3,1049,4.8,111,0.5,9,14.5,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CLA 12 months at 31 March,Total,263,92626,6468,7,5342,5.8,1126,1.2,46,17.5,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CLA 12 months at 31 March,State-funded secondary,134,46164,3656,7.9,2733,5.9,923,2,28,20.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CLA 12 months at 31 March,State-funded primary,85,30597,1374,4.5,1240,4.1,134,0.4,7,8.2,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CLA 12 months at 31 March,Total,812,283396,23128,8.2,17110,6,6018,2.1,148,18.2,39,4.8
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CLA 12 months at 31 March,State-funded secondary,395,132779,13934,10.5,9457,7.1,4477,3.4,103,26.1,28,7.1
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CLA 12 months at 31 March,State-funded primary,322,117394,4574,3.9,4246,3.6,328,0.3,22,6.8,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CLA 12 months at 31 March,State-funded AP school,7,1746,861,49.3,460,26.3,401,23,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CLA 12 months at 31 March,Special,88,31477,3759,11.9,2947,9.4,812,2.6,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CLA 12 months at 31 March,Total,132,45706,4274,9.4,3008,6.6,1266,2.8,38,28.8,7,5.3
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CLA 12 months at 31 March,State-funded secondary,61,20418,2736,13.4,1942,9.5,794,3.9,25,41,6,9.8
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CLA 12 months at 31 March,State-funded primary,57,20525,978,4.8,749,3.6,229,1.1,8,14,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CLA 12 months at 31 March,Total,618,215919,14324,6.6,10373,4.8,3951,1.8,107,17.3,18,2.9
202122,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CLA 12 months at 31 March,State-funded secondary,333,113957,8428,7.4,5152,4.5,3276,2.9,61,18.3,13,3.9
202122,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CLA 12 months at 31 March,State-funded primary,172,62075,2581,4.2,2361,3.8,220,0.4,16,9.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CLA 12 months at 31 March,Total,203,71140,4517,6.3,3298,4.6,1219,1.7,32,15.8,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CLA 12 months at 31 March,State-funded secondary,106,36363,2862,7.9,2071,5.7,791,2.2,23,21.7,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CLA 12 months at 31 March,State-funded primary,74,26634,977,3.7,826,3.1,151,0.6,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CLA 12 months at 31 March,Total,148,51006,3849,7.5,3172,6.2,677,1.3,32,21.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CLA 12 months at 31 March,State-funded secondary,78,26690,2380,8.9,1780,6.7,600,2.2,21,26.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CLA 12 months at 31 March,State-funded primary,56,19317,1086,5.6,1034,5.4,52,0.3,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CLA 12 months at 31 March,Special,14,4999,383,7.7,358,7.2,25,0.5,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CLA 12 months at 31 March,Total,335,116246,9308,8,7494,6.4,1814,1.6,74,22.1,11,3.3
202122,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CLA 12 months at 31 March,State-funded secondary,178,60991,5742,9.4,4318,7.1,1424,2.3,47,26.4,8,4.5
202122,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CLA 12 months at 31 March,State-funded primary,115,40886,2182,5.3,2011,4.9,171,0.4,14,12.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CLA 12 months at 31 March,Total,183,64827,7538,11.6,3775,5.8,3763,5.8,53,29,14,7.7
202122,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CLA 12 months at 31 March,State-funded secondary,99,34159,5086,14.9,2071,6.1,3015,8.8,30,30.3,12,12.1
202122,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CLA 12 months at 31 March,State-funded primary,59,21758,1243,5.7,849,3.9,394,1.8,7,11.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CLA 12 months at 31 March,Special,25,8910,1209,13.6,855,9.6,354,4,16,64,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CLA 12 months at 31 March,Total,105,37387,2245,6,1860,5,385,1,15,14.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CLA 12 months at 31 March,State-funded secondary,44,15167,915,6,835,5.5,80,0.5,7,15.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CLA 12 months at 31 March,State-funded primary,44,16224,622,3.8,587,3.6,35,0.2,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CLA 12 months at 31 March,Special,17,5996,708,11.8,438,7.3,270,4.5,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CLA 12 months at 31 March,Total,83,27549,1457,5.3,1152,4.2,305,1.1,11,13.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CLA 12 months at 31 March,State-funded secondary,44,14511,844,5.8,587,4,257,1.8,8,18.2,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CLA 12 months at 31 March,State-funded primary,27,9079,291,3.2,282,3.1,9,0.1,0,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CLA 12 months at 31 March,Total,243,84724,6855,8.1,5205,6.1,1650,1.9,47,19.3,10,4.1
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CLA 12 months at 31 March,State-funded secondary,129,44488,4624,10.4,3159,7.1,1465,3.3,34,26.4,9,7
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CLA 12 months at 31 March,State-funded primary,85,29852,1604,5.4,1450,4.9,154,0.5,9,10.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CLA 12 months at 31 March,Total,385,132639,12038,9.1,9232,7,2806,2.1,92,23.9,19,4.9
202122,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CLA 12 months at 31 March,State-funded secondary,182,61506,7434,12.1,5403,8.8,2031,3.3,58,31.9,14,7.7
202122,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CLA 12 months at 31 March,State-funded primary,141,50606,2283,4.5,2146,4.2,137,0.3,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CLA 12 months at 31 March,State-funded AP school,6,838,410,48.9,274,32.7,136,16.2,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CLA 12 months at 31 March,Special,56,19689,1911,9.7,1409,7.2,502,2.5,16,28.6,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CLA 12 months at 31 March,Total,58,19807,1977,10,1461,7.4,516,2.6,15,25.9,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CLA 12 months at 31 March,State-funded secondary,23,8116,947,11.7,565,7,382,4.7,8,34.8,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CLA 12 months at 31 March,State-funded primary,22,7566,348,4.6,320,4.2,28,0.4,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CLA 12 months at 31 March,Total,304,106129,8673,8.2,6504,6.1,2169,2,57,18.8,13,4.3
202122,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CLA 12 months at 31 March,State-funded secondary,141,48543,5133,10.6,3601,7.4,1532,3.2,40,28.4,10,7.1
202122,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CLA 12 months at 31 March,State-funded primary,112,40460,1829,4.5,1424,3.5,405,1,8,7.1,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CLA 12 months at 31 March,Total,42,14618,1001,6.8,894,6.1,107,0.7,10,23.8,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CLA 12 months at 31 March,State-funded secondary,24,8194,657,8,559,6.8,98,1.2,7,29.2,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CLA 12 months at 31 March,State-funded primary,16,5680,305,5.4,298,5.2,7,0.1,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CLA 12 months at 31 March,State-funded AP school,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CLA 12 months at 31 March,Total,29,10241,767,7.5,654,6.4,113,1.1,9,31,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CLA 12 months at 31 March,State-funded secondary,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CLA 12 months at 31 March,State-funded primary,14,4884,370,7.6,324,6.6,46,0.9,c,c,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CLA 12 months at 31 March,State-funded AP school,0,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202122,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Six half terms,CLA 12 months at 31 March,Total,88,30194,2120,7,1629,5.4,491,1.6,21,23.9,c,c
