time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,absence_terms,social_care_group,phase_type_grouping,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202223,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,six half terms,CLA 12 months at 31 March,Total,48,15937,1370,8.6,904,5.7,466,2.9,12,25,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,six half terms,CLA 12 months at 31 March,State-funded secondary,24,7719,976,12.6,568,7.4,408,5.3,10,41.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,six half terms,CLA 12 months at 31 March,State-funded primary,21,7094,335,4.7,282,4,53,0.7,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,six half terms,CLA 12 months at 31 March,Total,90,30414,2484,8.2,1851,6.1,633,2.1,18,20,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,six half terms,CLA 12 months at 31 March,State-funded secondary,43,14237,1322,9.3,867,6.1,455,3.2,11,25.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,six half terms,CLA 12 months at 31 March,State-funded primary,32,11047,499,4.5,384,3.5,115,1,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,six half terms,CLA 12 months at 31 March,Total,191,64333,5179,8.1,3597,5.6,1582,2.5,41,21.5,10,5.2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,six half terms,CLA 12 months at 31 March,State-funded secondary,101,32885,3174,9.7,2178,6.6,996,3,28,27.7,6,5.9
202223,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,six half terms,CLA 12 months at 31 March,State-funded primary,64,23074,727,3.2,673,2.9,54,0.2,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,6,1281,518,40.4,326,25.4,192,15,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,six half terms,CLA 12 months at 31 March,Special,20,7093,760,10.7,420,5.9,340,4.8,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,six half terms,CLA 12 months at 31 March,Total,321,109322,12289,11.2,8689,7.9,3600,3.3,92,28.7,26,8.1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,six half terms,CLA 12 months at 31 March,State-funded secondary,159,52688,7629,14.5,4916,9.3,2713,5.1,65,40.9,17,10.7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,six half terms,CLA 12 months at 31 March,State-funded primary,128,45058,1930,4.3,1612,3.6,318,0.7,11,8.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,six half terms,CLA 12 months at 31 March,Total,199,67555,5700,8.4,4448,6.6,1252,1.9,44,22.1,9,4.5
202223,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,six half terms,CLA 12 months at 31 March,State-funded secondary,100,32803,3597,11,2602,7.9,995,3,28,28,7,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,six half terms,CLA 12 months at 31 March,State-funded primary,86,30132,1589,5.3,1427,4.7,162,0.5,12,14,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,six half terms,CLA 12 months at 31 March,Total,333,112166,11110,9.9,6984,6.2,4126,3.7,78,23.4,22,6.6
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,six half terms,CLA 12 months at 31 March,State-funded secondary,166,54018,7964,14.7,4342,8,3622,6.7,60,36.1,18,10.8
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,six half terms,CLA 12 months at 31 March,State-funded primary,131,45969,1778,3.9,1551,3.4,227,0.5,11,8.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,6,1976,553,28,391,19.8,162,8.2,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,six half terms,CLA 12 months at 31 March,Special,30,10203,815,8,700,6.9,115,1.1,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,six half terms,CLA 12 months at 31 March,Total,192,63126,6333,10,4076,6.5,2257,3.6,56,29.2,12,6.3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,six half terms,CLA 12 months at 31 March,State-funded secondary,114,35997,3827,10.6,2310,6.4,1517,4.2,39,34.2,9,7.9
202223,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,six half terms,CLA 12 months at 31 March,State-funded primary,50,17468,1313,7.5,881,5,432,2.5,7,14,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,11,3787,776,20.5,533,14.1,243,6.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,six half terms,CLA 12 months at 31 March,Special,17,5874,417,7.1,352,6,65,1.1,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,six half terms,CLA 12 months at 31 March,Total,331,112467,10764,9.6,7148,6.4,3616,3.2,74,22.4,22,6.6
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,six half terms,CLA 12 months at 31 March,State-funded secondary,180,59363,6885,11.6,3695,6.2,3190,5.4,49,27.2,16,8.9
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,six half terms,CLA 12 months at 31 March,State-funded primary,118,42217,2472,5.9,2324,5.5,148,0.4,17,14.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,6,1413,505,35.7,326,23.1,179,12.7,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,six half terms,CLA 12 months at 31 March,Special,27,9474,902,9.5,803,8.5,99,1,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,six half terms,CLA 12 months at 31 March,Total,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,six half terms,CLA 12 months at 31 March,State-funded secondary,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,six half terms,CLA 12 months at 31 March,State-funded primary,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,six half terms,CLA 12 months at 31 March,Special,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,six half terms,CLA 12 months at 31 March,Total,84,28354,2261,8,1713,6,548,1.9,18,21.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,six half terms,CLA 12 months at 31 March,State-funded secondary,38,12299,1468,11.9,1036,8.4,432,3.5,11,28.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,six half terms,CLA 12 months at 31 March,State-funded primary,35,12307,563,4.6,496,4,67,0.5,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,six half terms,CLA 12 months at 31 March,Total,239,81710,8102,9.9,5230,6.4,2872,3.5,59,24.7,14,5.9
202223,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,six half terms,CLA 12 months at 31 March,State-funded secondary,113,38251,4627,12.1,2851,7.5,1776,4.6,34,30.1,8,7.1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,six half terms,CLA 12 months at 31 March,State-funded primary,97,35041,2026,5.8,1861,5.3,165,0.5,14,14.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,6,1951,535,27.4,151,7.7,384,19.7,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,six half terms,CLA 12 months at 31 March,Special,23,6467,914,14.1,367,5.7,547,8.5,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,six half terms,CLA 12 months at 31 March,Total,196,66038,7154,10.8,4855,7.4,2299,3.5,46,23.5,14,7.1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,six half terms,CLA 12 months at 31 March,State-funded secondary,112,36450,4883,13.4,3205,8.8,1678,4.6,34,30.4,10,8.9
202223,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,six half terms,CLA 12 months at 31 March,State-funded primary,54,19118,982,5.1,915,4.8,67,0.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,six half terms,CLA 12 months at 31 March,Total,82,27177,2317,8.5,1709,6.3,608,2.2,20,24.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,six half terms,CLA 12 months at 31 March,State-funded secondary,46,14423,1430,9.9,1036,7.2,394,2.7,15,32.6,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,six half terms,CLA 12 months at 31 March,State-funded primary,27,9815,764,7.8,558,5.7,206,2.1,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,six half terms,CLA 12 months at 31 March,Total,140,46971,4072,8.7,2714,5.8,1358,2.9,27,19.3,7,5
202223,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,six half terms,CLA 12 months at 31 March,State-funded secondary,78,25247,2887,11.4,1819,7.2,1068,4.2,23,29.5,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,six half terms,CLA 12 months at 31 March,State-funded primary,46,16628,618,3.7,538,3.2,80,0.5,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,six half terms,CLA 12 months at 31 March,Special,16,5096,567,11.1,357,7,210,4.1,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,six half terms,CLA 12 months at 31 March,Total,137,46963,4391,9.3,2911,6.2,1480,3.2,31,22.6,9,6.6
202223,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,six half terms,CLA 12 months at 31 March,State-funded secondary,66,22174,2741,12.4,1636,7.4,1105,5,21,31.8,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,six half terms,CLA 12 months at 31 March,State-funded primary,46,16692,550,3.3,525,3.1,25,0.1,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,six half terms,CLA 12 months at 31 March,Special,25,8097,1100,13.6,750,9.3,350,4.3,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,six half terms,CLA 12 months at 31 March,Total,194,66595,5494,8.2,4349,6.5,1145,1.7,38,19.6,12,6.2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,six half terms,CLA 12 months at 31 March,State-funded secondary,117,39636,3525,8.9,2793,7,732,1.8,25,21.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,six half terms,CLA 12 months at 31 March,State-funded primary,57,19877,1011,5.1,996,5,15,0.1,7,12.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
