Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,133.23119,120.49277,146.94978,113.58761,155.13147,400,30023,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,53.29123,47.30903,60.25103,44.0052,64.31239,270,50665,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,63.03902,57.59593,69.14455,54.55753,72.69672,470,74557,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,55.89269,41.59688,81.44538,33.49917,95.74744,35,6262,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,74.39434,67.32187,81.6316,63.57611,86.0481,425,57128,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,118.24031,106.3336,131.86732,99.726,139.80849,340,28755,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,123.62228,112.01283,136.10807,105.71234,143.55008,415,33570,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,103.4012,94.66233,112.72977,89.88933,118.27163,515,49806,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,114.6789,103.37369,128.36226,96.91142,136.13729,335,29212,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,103.76022,97.0809,111.30043,93.25149,115.60507,835,80474,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000024,North Somerset,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,91.86059,81.68885,101.73943,76.51151,107.98436,330,35924,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,90.52567,82.26352,99.3928,77.77152,104.67305,440,48605,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000026,Plymouth,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,131.87213,121.793,143.52794,116.02056,150.17075,580,43982,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000027,Torbay,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,123.71038,108.82347,139.04255,101.12194,148.53599,265,21421,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000030,Swindon,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,71.79582,63.58759,79.76074,59.42663,84.81015,310,43178,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000031,Peterborough,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,98.66183,89.60674,108.38391,84.68535,114.17431,435,44090,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000032,Luton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,99.90808,91.53259,109.2702,86.85256,114.71548,500,50046,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,80.22215,70.76612,90.58971,65.71889,96.82136,260,32410,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000034,Thurrock,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,61.65566,53.34959,69.67645,49.23525,74.84338,225,36493,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000035,Medway,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,112.01687,103.19573,121.3904,98.35905,126.94771,595,53117,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,85.75952,73.32623,97.73705,67.23901,105.51471,195,22738,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000037,West Berkshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,64.69847,55.50888,74.21646,50.85127,80.18306,190,29367,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000038,Reading,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,82.08146,72.49511,92.58269,67.37443,98.89228,265,32285,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000039,Slough,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,97.17648,87.14007,107.4681,81.8647,113.77839,360,37046,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,90.39348,80.3034,102.94884,74.54203,110.07104,255,28210,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000041,Wokingham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,69.43587,60.65846,79.12634,56.00168,84.96848,225,32404,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,82.31441,74.78658,89.66023,70.87068,94.23298,480,58313,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,104.32155,94.97558,114.85241,89.76539,120.98145,435,41698,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000044,Portsmouth,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,86.21869,77.21761,96.5743,72.23014,102.61166,315,36535,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000045,Southampton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,118.77881,108.41868,129.35946,102.89199,135.78691,505,42516,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,120.2218,106.09739,136.77806,98.31407,146.44548,245,20379,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000047,County Durham,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,154.50952,146.19191,163.17705,141.5556,168.27099,1290,83490,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000049,Cheshire East,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,108.32437,100.51527,116.91331,96.13128,121.9024,685,63236,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,114.1312,105.35576,123.07036,100.63005,128.46802,650,56952,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000051,Shropshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,105.70386,96.92594,115.50509,92.01948,121.20526,510,48248,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000052,Cornwall,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,93.34448,87.26626,100.21623,83.78171,104.13882,815,87311,Value for Cornwall and Isles of Scilly combined,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,,,,,,,,Value for Cornwall and Isles of Scilly combined,,Not compared,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000054,Wiltshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,94.2567,87.78403,100.83674,84.27229,104.79082,815,86466,,,Similar,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000055,Bedford,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,75.04127,66.02638,84.94327,61.22228,90.89981,250,33315,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,84.94269,76.96064,93.10845,72.72887,98.0884,435,51211,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000057,Northumberland,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,112.2346,102.61371,121.63637,97.57658,127.46199,545,48559,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,112.82651,104.43674,121.36744,99.90832,126.51701,695,61599,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000059,Dorset,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,120.25751,111.2898,129.75545,106.35899,135.37825,665,55298,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,84.37861,79.00752,90.43336,75.92796,93.89033,855,101329,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,84.8144,77.75747,92.0143,73.97903,96.37782,555,65437,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,89.78896,83.18991,96.77227,79.55889,100.90484,685,76290,,,Better,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000063,Cumberland,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,118.50795,108.49235,129.19941,103.02202,135.55094,515,43457,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000064,Westmorland and Furness,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,130.25622,117.87311,142.92785,111.3147,150.66065,425,32628,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,125.51816,118.48703,132.85755,114.57339,137.17425,1190,94807,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000066,Somerset UA,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,119.83421,112.82482,127.16504,108.9296,131.48046,1090,90959,,,Worse,Not compared,20170000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000001,Bolton,Counties & UAs (from Apr 2023),Persons,<15 yrs,,,2017/18,97.49894,89.36618,105.45109,85.0971,110.3693,575,58975,,,Similar,Not compared,20170000,New data,,1y
